DateID,LabID,OthLabID,Problems,CRA,Error,DC13,Material,Species,SiteID,SiteName,SiteContext,SiteType,Country,Longitude,Latitude,UTM_X,UTM_Y,LocQual,Source,Comments
6674,OxA-7487,,,3780,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6675,OxA-7488,,,3850,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6676,OxA-7489,,,3830,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6677,OxA-7490,,,4155,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6678,OxA-7491,,,4395,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6679,OxA-7492,,,4090,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6680,OxA-7517,,,3460,55,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6681,OxA-7536,,,5250,50,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6682,OxA-7537,,,5170,50,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6683,OxA-7538,,,5015,55,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6684,OxA-7539,,,4750,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6685,OxA-7540,,,4900,50,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6686,OxA-7541,,,3875,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6687,OxA-7542,,,5140,50,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6688,OxA-7543,,,4895,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6689,OxA-7544,,,4070,45,0,seeds,,2494,Tell Brak,fill on hard courtyard surface,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews et al. 2003; Ristvet 2011,
6690,OxA-7545,,,4105,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6691,OxA-7546,,,3990,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6692,OxA-7547,,,4110,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6693,OxA-7548,,,4150,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6694,OxA-7549,,,4110,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6695,OxA-7623,,,3815,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6696,OxA-7624,,,3480,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6697,OxA-7625,,,3240,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6698,OxA-7626,,,3335,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6699,OxA-7627,,,3390,40,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6700,OxA-7628,,,3875,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
6701,OxA-7629,,,4875,45,0,,,2494,Tell Brak,,settlement,SY,41.0586,36.6676,683971.82,4059973.33,A,Matthews 2000,
4776,KN-5730,,,4120,40,0,seeds,,9429,Tell Chuera,Building 4,settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,Weninger et al. 2010; Ristvet 2011,
4777,KN-5731,,,3985,35,0,charcoal,,9429,Tell Chuera,"Room 202, pithos, Building 4",settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,Weninger et al. 2010; Ristvet 2011,
4778,KN-5732,,,4105,40,0,charcoal/seeds,,9429,Tell Chuera,"Room 202, pithos, Building 4",settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,Weninger et al. 2010; Ristvet 2011,
4779,KN-5733,,,3870,30,0,charcoal,,9429,Tell Chuera,Building 2,settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,Weninger et al. 2010; Ristvet 2011,
4780,KN-5734,,,3825,30,0,charcoal,,9429,Tell Chuera,Building 2,settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,Weninger et al. 2010; Ristvet 2011,
4781,KN-5735,,,3970,40,0,charcoal/seeds,,9429,Tell Chuera,Building 4,settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,Weninger et al. 2010; Ristvet 2011,
4782,KN-5736,,,3975,40,0,charcoal,,9429,Tell Chuera,Building 1c,settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,Weninger et al. 2010; Ristvet 2011,
4783,KN-5737,,,3965,35,0,seeds,,9429,Tell Chuera,Building 4,settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,Weninger et al. 2010; Ristvet 2011,
4784,KN-5738,,,3905,35,0,charcoal,,9429,Tell Chuera,Building 4,settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,Weninger et al. 2010; Ristvet 2011,
5258,Lyon-2635,,,3075,40,0,bone,,9429,Tell Chuera,B 3039 A,settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,BANADORA,
5259,Lyon-2636,,,3090,45,0,bone,,9429,Tell Chuera,B 3039 B,settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,BANADORA,
5260,Lyon-2637,,,3740,40,0,bone,,9429,Tell Chuera,SECTEUR P - GRAB 3,settlement,SY,39.4983,36.6458,544541.74,4055696.59,A,BANADORA,
7060,P-1473,,,4782,60,0,charcoal,,465,Tell el Cüdeyde,Phase G;basal Phase G,settlement,TR,36.586,36.2677,283150.18,4016344.24,B,CalPal; TAY Project,
202,AA-32662,,,4140,65,0,,,16199,Tell es Sweyhat,,settlement,SY,38.253889,36.274167,432987.74,4014616.44,A,Danti and Zettler 2007,
7211,P-2324,,,3640,70,0,grain (charred),Cerealia,16199,Tell es Sweyhat,grain sample from jar beneath roof beam remains,settlement,SY,38.253889,36.274167,432987.74,4014616.44,A,Fishman et al. 1977; CalPal,
7219,P-2338,,,3730,70,0,charcoal,Populus,16199,Tell es Sweyhat,8 cm carbonized roof beam of poplar type,settlement,SY,38.253889,36.274167,432987.74,4014616.44,A,Fishman et al. 1977; CalPal,
5320,Lyon-6091,,,5565,35,0,charcoal,,303469,Tell Feres,,settlement,SY,41.068265,36.741848,684657.85,4068229.62,A,BANADORA; Vallet 2018,
5321,Lyon-6092,,,5605,40,0,charcoal,,303469,Tell Feres,,settlement,SY,41.068265,36.741848,684657.85,4068229.62,A,BANADORA; Vallet 2018,
5322,Lyon-6093,,,5785,35,0,charcoal,,303469,Tell Feres,,settlement,SY,41.068265,36.741848,684657.85,4068229.62,A,BANADORA; Vallet 2018,
5323,Lyon-6094,,,4860,35,0,charcoal,,303469,Tell Feres,,settlement,SY,41.068265,36.741848,684657.85,4068229.62,A,BANADORA; Vallet 2018,
5324,Lyon-6095,,,5795,35,0,charcoal,,303469,Tell Feres,,settlement,SY,41.068265,36.741848,684657.85,4068229.62,A,BANADORA; Vallet 2018,
5553,NUTA2-13080,,,4095,29,-25.5,charcoal,,16144,Tell Ghanem al-Ali,TGAA-1,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5554,NUTA2-13083,,,4107,29,-23.1,charcoal,,16144,Tell Ghanem al-Ali,TGAA-2,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5555,NUTA2-13084,,,4048,32,-26.8,charcoal,,16144,Tell Ghanem al-Ali,TGAA-3,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5556,NUTA2-13099,,,4001,30,-26.8,charcoal,,16144,Tell Ghanem al-Ali,GHA07-3,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5557,NUTA2-13103,,,4055,31,-27.4,charcoal,,16144,Tell Ghanem al-Ali,GHA07-1234,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5558,NUTA2-13538,,,4221,30,-30.3,charcoal,,16144,Tell Ghanem al-Ali,GHA07-7,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5559,NUTA2-13542,,,4019,28,-25.9,charcoal,,16144,Tell Ghanem al-Ali,GHA07-2,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5560,NUTA2-14086,,,3946,28,-24.3,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-13,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5561,NUTA2-14087,,,4058,27,-26.5,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-16,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5562,NUTA2-14088,,,3703,27,-25.4,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-27,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5563,NUTA2-14089,,,3695,28,-27.3,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-28,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5564,NUTA2-14092,,,3760,27,-26.5,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-29,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5565,NUTA2-14093,,,3753,28,-26.1,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-30,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5566,NUTA2-14094,,,3744,27,-25.9,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-31,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5567,NUTA2-14095,,,4339,28,-24.8,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-32,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5568,NUTA2-14096,,,4410,28,-26,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-33,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5569,NUTA2-14097,,,4351,28,-25.1,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-36,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5570,NUTA2-14132,,,3970,28,-26.1,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-1,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5571,NUTA2-14133,,,3914,30,-25.1,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-2,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5572,NUTA2-14134,,,4007,29,-27,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-4,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5573,NUTA2-14135,,,4053,29,-12.3,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-5,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5574,NUTA2-14136,,,4031,30,-17.4,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-6,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5575,NUTA2-14139,,,3963,32,-26.7,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-10,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5576,NUTA2-14140,,,4007,35,-28,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-11,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5577,NUTA2-14169,,,4076,31,-26.8,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-17,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5578,NUTA2-14171,,,4071,31,-23.7,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-18,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5579,NUTA2-14172,,,4010,31,-25.2,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-19,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5580,NUTA2-14173,,,4117,31,-25.2,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-20,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5581,NUTA2-14174,,,3808,31,-24.1,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-22,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5582,NUTA2-14175,,,4215,31,-26,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-25,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
5583,NUTA2-14176,,,3838,31,-24.4,charcoal,,16144,Tell Ghanem al-Ali,GA-S2-26,settlement,SY,39.420035,35.778243,537962.57,3959434.17,A,CalPal,
3192,GrB-13038,,,6110,80,0,plant remains (charred),,3450,Tell Hammam et-Turkman,"Phase IVB, stratum 6a",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
3218,GrN-11149,,,3340,170,0,wood (charred),,3450,Tell Hammam et-Turkman,"Phase VIIB, stratum 4b",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
3219,GrN-11150,,,4170,60,0,charcoal,,3450,Tell Hammam et-Turkman,"Phase VI, stratum 1a",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
3220,GrN-11154,,,3905,35,0,wood (charred),,3450,Tell Hammam et-Turkman,"Phase VI, stratum 1b",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
3222,GrN-11908,,,3470,30,0,wood (charred),,3450,Tell Hammam et-Turkman,"Phase VIIB, stratum 4",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
3223,GrN-11909,,,5185,35,0,charcoal,,3450,Tell Hammam et-Turkman,"Phase VB, stratum 7",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
3224,GrN-11910,,,5290,35,0,charcoal,,3450,Tell Hammam et-Turkman,"Phase VB, stratum 7",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
3225,GrN-11911,,,5270,35,0,charcoal,,3450,Tell Hammam et-Turkman,"Phase VB, stratum 7",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
3226,GrN-11912,,,5235,35,0,charcoal,,3450,Tell Hammam et-Turkman,"Phase VB, stratum 7",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
3227,GrN-11913,,,5235,40,0,charcoal,,3450,Tell Hammam et-Turkman,"Phase VB, stratum 7",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
3246,GrN-13038,,,6110,80,0,charcoal,,3450,Tell Hammam et-Turkman,Stratum 6,settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,CalPal,
3247,GrN-13040,,,6110,100,0,charcoal,,3450,Tell Hammam et-Turkman,"Phase IVB, stratum 5",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
3248,GrN-13041,,,5760,80,0,charcoal,,3450,Tell Hammam et-Turkman,"Phase IV, stratum 4a",settlement,SY,39.0569,36.4822,505096.86,4037435.14,A,Van Loon 1988,
6164,OxA-2082,,,4130,70,-23.3,seed (charred),,10106,Tell Kerma North,"2,I,B100,25",settlement,SY,40.85,36.45,665792.24,4035452.45,B,Hedges et al. 1991,
6165,OxA-2083,,,4100,70,-27.3,charcoal,,10106,Tell Kerma North,,settlement,SY,40.85,36.45,665792.24,4035452.45,B,Hedges et al. 1991,
170,AA-30480,,,5840,50,0,,,18835,Tell Kuran,ash layer eroding out of side of mound,settlement,SY,40.40796,36.597152,625936.23,4051107.26,A,Flohr et al. 2016,
175,AA-30487,,,4625,70,0,,,18835,Tell Kuran,,settlement,SY,40.40796,36.597152,625936.23,4051107.26,A,Hole 2001,
194,AA-30507,,,5875,80,0,,,18835,Tell Kuran,"Area E, small ash layer",settlement,SY,40.40796,36.597152,625936.23,4051107.26,A,Flohr et al. 2016,
1627,Beta-75958,,,5850,60,0,,,18835,Tell Kuran,ash layer eroding out of side of mound,settlement,SY,40.40796,36.597152,625936.23,4051107.26,A,Flohr et al. 2016,
1628,Beta-75959,,,4710,60,0,,,18835,Tell Kuran,,settlement,SY,40.40796,36.597152,625936.23,4051107.26,A,Hole 2001,
340,AA-52958,,,6306,48,0,seed (charred),,86,Tell Kurdu,Amuq C; Amuq C; R39 upper floor (14:103),settlement,TR,36.444714,36.330307,270639.5,4023616.55,A,Özbal et al. 2004; Flohr et al. 2016; TAY Project,
3492,GrN-22964,,DuplicateLabID,5930,30,0,charcoal,,86,Tell Kurdu,Amuq E; Amuq E; Amuq E,settlement,TR,36.444714,36.330307,270639.5,4023616.55,A,TAY Project; CalPal; Erdoğu 2003; Flohr et al. 2016,"Two dates from two different sites, seemingly different but with same lab code."
3493,GrN-22965,,,5890,50,0,charcoal,,86,Tell Kurdu,Amuq E; Amuq E; Amuq E,settlement,TR,36.444714,36.330307,270639.5,4023616.55,A,Yanar et al. 2000; CalPal; Flohr et al. 2016,
455,AA-7019,,,3960,80,0,seeds,,11326,Tell Leilan,deposits atop baked brick platform in 77E01,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
456,AA-7020,,,3935,65,0,seeds,,11326,Tell Leilan,floor,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
457,AA-7021,,,3745,60,0,seeds,,11326,Tell Leilan,deposits atop baked brick platform in 77E01,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
458,AA-7022,,,4020,65,0,seeds,,11326,Tell Leilan,Activity area in 76E20 house,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
459,AA-7023,,,4020,60,0,seeds,,11326,Tell Leilan,Activity area in 76E20 house,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
460,AA-7024,,,3915,65,0,seeds,,11326,Tell Leilan,deposits atop baked brick platform in 77E01,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
461,AA-7025,,,3940,60,0,seeds,,11326,Tell Leilan,Activity area in 76E20 house,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
462,AA-7026,,,3930,60,0,seeds,,11326,Tell Leilan,Activity area in 76E20 house,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
463,AA-7028,,,4005,65,0,seeds,,11326,Tell Leilan,floor,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
464,AA-7200,,,3905,60,0,seeds,,11326,Tell Leilan,floor,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
465,AA-7201,,,3825,65,0,seeds,,11326,Tell Leilan,deposits atop baked brick platform in 77E01,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
466,AA-7202,,,3885,65,0,seeds,,11326,Tell Leilan,deposits atop baked brick platform in 77E01,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
467,AA-7203,,,3855,65,0,seeds,,11326,Tell Leilan,deposits atop baked brick platform in 77E01,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
468,AA-7204,,,3780,70,0,seeds,,11326,Tell Leilan,deposits atop baked brick platform in 77E01,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
634,AA-8659,,,3805,75,0,seeds,,11326,Tell Leilan,deposits atop baked brick platform in 77E01,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
635,AA-8661,,,3610,75,0,seeds,,11326,Tell Leilan,deposits atop baked brick platform in 77E01,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
1161,Beta-1777,,,4090,70,0,seeds,,11326,Tell Leilan,floor,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
1382,Beta-3099,,,4060,70,0,seeds,,11326,Tell Leilan,floor,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,Weiss et al. 1993; Ristvet 2011,
2296,CAMS-104154,,,3815,30,-23,grain,Hordeum vulgare,11326,Tell Leilan,L02 44S16 33 1a,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2297,CAMS-104155,,,3830,30,-23,grain,Hordeum vulgare,11326,Tell Leilan,L02 44S16 33 1b,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2298,CAMS-104156,,,3805,30,-23,grain,Hordeum vulgare,11326,Tell Leilan,L02 44S16 33 2a,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2299,CAMS-104157,,,3795,35,-23,grain,Hordeum vulgare,11326,Tell Leilan,L02 44S16 33 2b,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2300,CAMS-104158,,,2810,30,-23,grain,Hordeum vulgare,11326,Tell Leilan,L02 44S16 30 1a,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2301,CAMS-104159,,,3990,30,-23,grain,Hordeum vulgare,11326,Tell Leilan,L02 44S16 30 1b,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2302,CAMS-104160,,,3875,30,-23,grain,Hordeum vulgare,11326,Tell Leilan,L02 44S16 30 2,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2303,CAMS-104161,,,3885,30,-23,grain,Hordeum vulgare,11326,Tell Leilan,L02 44W 16 415 1a,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2304,CAMS-104162,,,3880,25,-23,grain,Hordeum vulgare,11326,Tell Leilan,L02 44W16 415 1b,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2305,CAMS-130596,,,3770,25,-23.4,grain,Hordeum vulgare,11326,Tell Leilan,L06 44V15 200.3:5 Hvulg.1,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2306,CAMS-130597,,,3745,25,-23.4,grain,Hordeum vulgare,11326,Tell Leilan,L06 44V15 200.3:5 Hvulg.2,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2307,CAMS-130598,,,3765,25,-23.4,grain,Hordeum vulgare,11326,Tell Leilan,L06 44V15 200.9 Hvulg.3,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2308,CAMS-130599,,,3770,20,-22.7,grain,Hordeum vulgare,11326,Tell Leilan,L06 44V15 42.7 Hvulg.1,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2309,CAMS-130600,,,3795,20,-22.7,grain,Hordeum vulgare,11326,Tell Leilan,L06 44V15 42.7 Hvulg.2,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2310,CAMS-130601,,,3785,25,-22.7,grain,Hordeum vulgare,11326,Tell Leilan,L06 44V15 42.7 Hvulg.3,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2311,CAMS-130602,,,3810,25,-23.7,grain,Hordeum vulgare,11326,Tell Leilan,L06 44V15 200.9 Hvulg.1,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2312,CAMS-130603,,,3815,25,-23.7,grain,Hordeum vulgare,11326,Tell Leilan,L06 44V15 200.9 Hvulg.2,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2313,CAMS-130604,,,3825,25,-23.7,grain,Hordeum vulgare,11326,Tell Leilan,L06 44V15 200.9 Hvulg.3,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2314,CAMS-130605,,,3815,25,-21.6,grain,Hordeum vulgare,11326,Tell Leilan,L06 44T16 38.15 Hvulg.1,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2315,CAMS-130606,,,3835,25,-21.6,grain,Hordeum vulgare,11326,Tell Leilan,L06 44T16 38.15 Hvulg.2,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2316,CAMS-130607,,,3855,25,-21.6,grain,Hordeum vulgare,11326,Tell Leilan,L06 44T16 38.15 Hvulg.3,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2317,CAMS-130608,,,3820,25,-21.6,grain,Hordeum vulgare,11326,Tell Leilan,L06 44T15 21.30 Hvulg.1,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2318,CAMS-130609,,,3830,20,-21.6,grain,Hordeum vulgare,11326,Tell Leilan,L06 44T15 21.30 Hvulg.2,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2319,CAMS-130610,,,3810,20,-21.6,grain,Hordeum vulgare,11326,Tell Leilan,L06 44T15 21.30 Hvulg.3,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2320,CAMS-130611,,,3820,25,-24.2,grain,Aegilops,11326,Tell Leilan,L06 44T15 43.24 Aegilops.1,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2321,CAMS-130612,,,3800,20,-24.2,grain,Aegilops,11326,Tell Leilan,L06 44T15 43.24 Aegilops.2,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2322,CAMS-130613,,,3815,20,-24.2,grain,Aegilops,11326,Tell Leilan,L06 44T15 43.24 Aegilops.3,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2323,CAMS-130614,,,3815,20,-23.2,grain,Hordeum vulgare,11326,Tell Leilan,L06 44S16 108:16 Hvulg.1,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
2324,CAMS-130615,,,3800,20,-23.2,grain,Hordeum vulgare,11326,Tell Leilan,L06 44S16 108:16 Hvulg.2,settlement,SY,41.5053,36.9572,723056.49,4093057.45,A,CalPal; Weiss et al. 2012,
